Trade #,Type,Date/Time,Signal,Price USD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Run-up USD,Run-up %,Drawdown USD,Drawdown %,Cumulative P&L USD,Cumulative P&L %
4683,Entry short,2025-09-26 08:59,Short,109312,1,109312,-339.17,-0.31,26.71,0.02,-332.29,-0.30,-339227.7,-3.39
4684,Exit short,2025-09-26 10:46,Close entry(s) order Short,109420,1,109240.5,-245.1,-0.22,0,0.00,-233.27,-0.21,-339472.78,-3.39
4684,Entry short,2025-09-26 10:06,Short,109240.5,1,109240.5,-245.1,-0.22,0,0.00,-233.27,-0.21,-339472.78,-3.39
4685,Exit short,2025-09-26 11:46,Close entry(s) order Short,109278.5,1,109195,-149.04,-0.14,196.74,0.18,-124.26,-0.11,-339621.84,-3.40
4685,Entry short,2025-09-26 11:18,Short,109195,1,109195,-149.04,-0.14,196.74,0.18,-124.26,-0.11,-339621.84,-3.40
4686,Exit short,2025-09-26 13:30,Close entry(s) order Short,109263.5,1,108924.5,-404.46,-0.37,40.32,0.04,-404.18,-0.37,-340026.28,-3.40
4686,Entry short,2025-09-26 13:03,Short,108924.5,1,108924.5,-404.46,-0.37,40.32,0.04,-404.18,-0.37,-340026.28,-3.40
4687,Exit long,2025-09-26 15:09,Close entry(s) order Long,109426.5,1,109554.5,-193.69,-0.18,77.63,0.07,-186.87,-0.17,-340219.97,-3.40
4687,Entry long,2025-09-26 14:14,Long,109554.5,1,109554.5,-193.69,-0.18,77.63,0.07,-186.87,-0.17,-340219.97,-3.40
4688,Exit short,2025-09-26 17:12,Close entry(s) order Short,109061,1,109283,156.5,0.14,673.72,0.62,-73.78,-0.07,-340063.47,-3.40
4688,Entry short,2025-09-26 15:34,Short,109283,1,109283,156.5,0.14,673.72,0.62,-73.78,-0.07,-340063.47,-3.40
4689,Exit long,2025-09-26 18:43,Close entry(s) order Long,109152,1,109366,-279.56,-0.26,144.19,0.13,-268.81,-0.25,-340343.03,-3.40
4689,Entry long,2025-09-26 18:03,Long,109366,1,109366,-279.56,-0.26,144.19,0.13,-268.81,-0.25,-340343.03,-3.40
4690,Exit long,2025-09-26 19:44,Close entry(s) order Long,109246.5,1,109631,-450.16,-0.41,89.61,0.08,-438.89,-0.40,-340793.2,-3.41
4690,Entry long,2025-09-26 19:17,Long,109631,1,109631,-450.16,-0.41,89.61,0.08,-438.89,-0.40,-340793.2,-3.41
4691,Exit short,2025-09-26 21:00,Close entry(s) order Short,109269,1,108911,-423.45,-0.39,144.83,0.13,-408.67,-0.38,-341216.66,-3.41
4691,Entry short,2025-09-26 19:57,Short,108911,1,108911,-423.45,-0.39,144.83,0.13,-408.67,-0.38,-341216.66,-3.41
4692,Exit long,2025-09-27 00:12,Close entry(s) order Long,109791.5,1,109361.5,364.25,0.33,865.69,0.79,-172.81,-0.16,-340852.4,-3.41
4692,Entry long,2025-09-26 21:48,Long,109361.5,1,109361.5,364.25,0.33,865.69,0.79,-172.81,-0.16,-340852.4,-3.41
4693,Exit short,2025-09-27 02:37,Close entry(s) order Short,109156,1,109490,268.41,0.25,493.15,0.45,-190.85,-0.17,-340584,-3.41
4693,Entry short,2025-09-27 00:33,Short,109490,1,109490,268.41,0.25,493.15,0.45,-190.85,-0.17,-340584,-3.41
4694,Exit long,2025-09-27 04:46,Close entry(s) order Long,109386.5,1,109416,-95.14,-0.09,116.18,0.11,-188.32,-0.17,-340679.12,-3.41
4694,Entry long,2025-09-27 02:45,Long,109416,1,109416,-95.14,-0.09,116.18,0.11,-188.32,-0.17,-340679.12,-3.41
4695,Exit long,2025-09-27 05:55,Close entry(s) order Long,109480,1,109620,-205.73,-0.19,0.11,0.00,-172.89,-0.16,-340884.88,-3.41
4695,Entry long,2025-09-27 05:03,Long,109620,1,109620,-205.73,-0.19,0.11,0.00,-172.89,-0.16,-340884.88,-3.41
4696,Exit short,2025-09-27 08:31,Close entry(s) order Short,109385,1,109423.5,-27.14,-0.02,110.67,0.10,-111.83,-0.10,-340912,-3.41
4696,Entry short,2025-09-27 06:47,Short,109423.5,1,109423.5,-27.14,-0.02,110.67,0.10,-111.83,-0.10,-340912,-3.41
4697,Exit long,2025-09-27 09:27,Close entry(s) order Long,109494.5,1,109458,-29.19,-0.03,212.66,0.19,-45.84,-0.04,-340941.2,-3.41
4697,Entry long,2025-09-27 08:52,Long,109458,1,109458,-29.19,-0.03,212.66,0.19,-45.84,-0.04,-340941.2,-3.41
4698,Exit short,2025-09-27 15:08,Close entry(s) order Short,109223,1,109516,227.38,0.21,451.15,0.41,-55.85,-0.05,-340713.8,-3.41
4698,Entry short,2025-09-27 11:38,Short,109516,1,109516,227.38,0.21,451.15,0.41,-55.85,-0.05,-340713.8,-3.41
4699,Exit long,2025-09-27 16:46,Close entry(s) order Long,109290,1,109322,-97.58,-0.09,96.2,0.09,-72.3,-0.07,-340811.4,-3.41
4699,Entry long,2025-09-27 16:05,Long,109322,1,109322,-97.58,-0.09,96.2,0.09,-72.3,-0.07,-340811.4,-3.41
4700,Exit short,2025-09-27 18:10,Close entry(s) order Short,109314.5,1,109201,-179.05,-0.16,0,0.00,-146.26,-0.13,-340990.47,-3.41
4700,Entry short,2025-09-27 18:05,Short,109201,1,109201,-179.05,-0.16,0,0.00,-146.26,-0.13,-340990.47,-3.41
4701,Exit long,2025-09-27 18:23,Close entry(s) order Long,109326.5,1,109401,-140.12,-0.13,0,0.00,-112.32,-0.10,-341130.56,-3.41
4701,Entry long,2025-09-27 18:18,Long,109401,1,109401,-140.12,-0.13,0,0.00,-112.32,-0.10,-341130.56,-3.41
4702,Exit short,2025-09-27 20:51,Close entry(s) order Short,109266,1,109272,-59.56,-0.05,83.72,0.08,-33.78,-0.03,-341190.12,-3.41
4702,Entry short,2025-09-27 20:12,Short,109272,1,109272,-59.56,-0.05,83.72,0.08,-33.78,-0.03,-341190.12,-3.41
4703,Exit long,2025-09-27 21:46,Close entry(s) order Long,109270.5,1,109361,-156.09,-0.14,2.19,0.00,-123.31,-0.11,-341346.22,-3.41
4703,Entry long,2025-09-27 21:19,Long,109361,1,109361,-156.09,-0.14,2.19,0.00,-123.31,-0.11,-341346.22,-3.41
4704,Exit short,2025-09-27 23:04,Close entry(s) order Short,109323,1,109227,-161.56,-0.15,0,0.00,-128.77,-0.12,-341507.78,-3.42
4704,Entry short,2025-09-27 22:48,Short,109227,1,109227,-161.56,-0.15,0,0.00,-128.77,-0.12,-341507.78,-3.42
4705,Exit short,2025-09-28 02:05,Close entry(s) order Short,109377.5,1,109340,-103.12,-0.09,0,0.00,-70.3,-0.06,-341610.9,-3.42
4705,Entry short,2025-09-28 01:38,Short,109340,1,109340,-103.12,-0.09,0,0.00,-70.3,-0.06,-341610.9,-3.42
4706,Exit long,2025-09-28 04:20,Close entry(s) order Long,109484.5,1,109417,1.83,0.00,214.67,0.20,-43.33,-0.04,-341609.06,-3.42
4706,Entry long,2025-09-28 03:09,Long,109417,1,109417,1.83,0.00,214.67,0.20,-43.33,-0.04,-341609.06,-3.42
4707,Exit long,2025-09-28 06:07,Close entry(s) order Long,109596.5,1,109666,-135.28,-0.12,62.1,0.06,-133.9,-0.12,-341744.34,-3.42
4707,Entry long,2025-09-28 05:54,Long,109666,1,109666,-135.28,-0.12,62.1,0.06,-133.9,-0.12,-341744.34,-3.42
4708,Exit short,2025-09-28 08:01,Close entry(s) order Short,109466.5,1,109448,-84.17,-0.08,122.17,0.11,-102.33,-0.09,-341828.53,-3.42
4708,Entry short,2025-09-28 06:39,Short,109448,1,109448,-84.17,-0.08,122.17,0.11,-102.33,-0.09,-341828.53,-3.42
4709,Exit short,2025-09-28 11:36,Close entry(s) order Short,109340.5,1,109351,-55.11,-0.05,15.69,0.01,-45.31,-0.04,-341883.62,-3.42
4709,Entry short,2025-09-28 09:57,Short,109351,1,109351,-55.11,-0.05,15.69,0.01,-45.31,-0.04,-341883.62,-3.42
4710,Exit short,2025-09-28 12:09,Close entry(s) order Short,109345,1,109293.5,-117.09,-0.11,45.21,0.04,-84.29,-0.08,-342000.72,-3.42
4710,Entry short,2025-09-28 11:57,Short,109293.5,1,109293.5,-117.09,-0.11,45.21,0.04,-84.29,-0.08,-342000.72,-3.42
4711,Exit long,2025-09-28 12:37,Close entry(s) order Long,109312.5,1,109395,-148.11,-0.14,0,0.00,-115.32,-0.11,-342148.84,-3.42
4711,Entry long,2025-09-28 12:11,Long,109395,1,109395,-148.11,-0.14,0,0.00,-115.32,-0.11,-342148.84,-3.42
4712,Exit long,2025-09-28 13:52,Close entry(s) order Long,109418,1,109432.5,-80.16,-0.07,90.67,0.08,-61.83,-0.06,-342229,-3.42
4712,Entry long,2025-09-28 12:54,Long,109432.5,1,109432.5,-80.16,-0.07,90.67,0.08,-61.83,-0.06,-342229,-3.42
4713,Exit short,2025-09-28 15:01,Close entry(s) order Short,109439.5,1,109355,-150.14,-0.14,32.19,0.03,-117.31,-0.11,-342379.12,-3.42
4713,Entry short,2025-09-28 14:41,Short,109355,1,109355,-150.14,-0.14,32.19,0.03,-117.31,-0.11,-342379.12,-3.42
4714,Exit short,2025-09-28 17:27,Close entry(s) order Short,109327.5,1,109305.5,-87.59,-0.08,72.21,0.07,-54.79,-0.05,-342466.72,-3.42
4714,Entry short,2025-09-28 16:37,Short,109305.5,1,109305.5,-87.59,-0.08,72.21,0.07,-54.79,-0.05,-342466.72,-3.42
4715,Exit short,2025-09-28 18:26,Close entry(s) order Short,109299.5,1,109149,-216.03,-0.20,0,0.00,-186.24,-0.17,-342682.75,-3.43
4715,Entry short,2025-09-28 18:19,Short,109149,1,109149,-216.03,-0.20,0,0.00,-186.24,-0.17,-342682.75,-3.43
4716,Exit long,2025-09-28 22:07,Close entry(s) order Long,110006.5,1,109494,446.65,0.41,835.65,0.76,-61.35,-0.06,-342236.1,-3.42
4716,Entry long,2025-09-28 19:05,Long,109494,1,109494,446.65,0.41,835.65,0.76,-61.35,-0.06,-342236.1,-3.42
4717,Exit long,2025-09-29 05:48,Close entry(s) order Long,111995.5,1,110311.5,1617.31,1.47,1966.91,1.78,-97.09,-0.09,-340618.8,-3.41
4717,Entry long,2025-09-29 01:17,Long,110311.5,1,110311.5,1617.31,1.47,1966.91,1.78,-97.09,-0.09,-340618.8,-3.41
4718,Exit short,2025-09-29 09:23,Close entry(s) order Short,111776.5,1,111869,25.41,0.02,306.94,0.27,-150.56,-0.13,-340593.4,-3.41
4718,Entry short,2025-09-29 07:18,Short,111869,1,111869,25.41,0.02,306.94,0.27,-150.56,-0.13,-340593.4,-3.41
4719,Exit short,2025-09-29 11:22,Close entry(s) order Short,111695,1,111616,-145.99,-0.13,64.02,0.06,-121.48,-0.11,-340739.38,-3.41
4719,Entry short,2025-09-29 10:38,Short,111616,1,111616,-145.99,-0.13,64.02,0.06,-121.48,-0.11,-340739.38,-3.41
4720,Exit short,2025-09-29 13:08,Close entry(s) order Short,111711.5,1,111569,-209.48,-0.19,23.53,0.02,-175.97,-0.16,-340948.88,-3.41
4720,Entry short,2025-09-29 12:46,Short,111569,1,111569,-209.48,-0.19,23.53,0.02,-175.97,-0.16,-340948.88,-3.41
4721,Exit long,2025-09-29 14:45,Close entry(s) order Long,111980.5,1,111882.5,30.84,0.03,474.94,0.42,-66.56,-0.06,-340918.03,-3.41
4721,Entry long,2025-09-29 13:31,Long,111882.5,1,111882.5,30.84,0.03,474.94,0.42,-66.56,-0.06,-340918.03,-3.41
4722,Exit short,2025-09-29 17:15,Close entry(s) order Short,112061.5,1,111963,-165.71,-0.15,56.41,0.05,-143.59,-0.13,-341083.75,-3.41
4722,Entry short,2025-09-29 16:35,Short,111963,1,111963,-165.71,-0.15,56.41,0.05,-143.59,-0.13,-341083.75,-3.41
4723,Exit long,2025-09-29 18:08,Close entry(s) order Long,112162.5,1,112192,-96.81,-0.09,274.34,0.24,-89.16,-0.08,-341180.53,-3.41
4723,Entry long,2025-09-29 17:49,Long,112192,1,112192,-96.81,-0.09,274.34,0.24,-89.16,-0.08,-341180.53,-3.41
4724,Exit short,2025-09-29 18:52,Close entry(s) order Short,112268,1,111890.5,-444.75,-0.40,0,0.00,-420.57,-0.38,-341625.28,-3.42
4724,Entry short,2025-09-29 18:37,Short,111890.5,1,111890.5,-444.75,-0.40,0,0.00,-420.57,-0.38,-341625.28,-3.42
4725,Exit long,2025-09-29 21:20,Close entry(s) order Long,113740,1,112855,817.02,0.72,1295.14,1.15,-104.86,-0.09,-340808.28,-3.41
4725,Entry long,2025-09-29 19:13,Long,112855,1,112855,817.02,0.72,1295.14,1.15,-104.86,-0.09,-340808.28,-3.41
4726,Exit short,2025-09-29 22:40,Close entry(s) order Short,113749.5,1,113586,-231.7,-0.20,136.42,0.12,-197.58,-0.17,-341039.97,-3.41
4726,Entry short,2025-09-29 22:28,Short,113586,1,113586,-231.7,-0.20,136.42,0.12,-197.58,-0.17,-341039.97,-3.41
4727,Exit long,2025-09-30 00:37,Close entry(s) order Long,113912,1,114084.5,-240.9,-0.21,24.27,0.02,-296.23,-0.26,-341280.88,-3.41
4727,Entry long,2025-09-29 23:23,Long,114084.5,1,114084.5,-240.9,-0.21,24.27,0.02,-296.23,-0.26,-341280.88,-3.41
4728,Exit long,2025-09-30 02:50,Close entry(s) order Long,114138,1,114108,-38.47,-0.03,237.27,0.21,-73.73,-0.06,-341319.34,-3.41
4728,Entry long,2025-09-30 01:15,Long,114108,1,114108,-38.47,-0.03,237.27,0.21,-73.73,-0.06,-341319.34,-3.41
4729,Exit short,2025-09-30 03:18,Close entry(s) order Short,114219,1,114054.5,-232.98,-0.20,0,0.00,-198.72,-0.17,-341552.3,-3.42
4729,Entry short,2025-09-30 03:06,Short,114054.5,1,114054.5,-232.98,-0.20,0,0.00,-198.72,-0.17,-341552.3,-3.42
4730,Exit short,2025-09-30 04:25,Close entry(s) order Short,114107.5,1,114017,-158.94,-0.14,7.79,0.01,-125.71,-0.11,-341711.25,-3.42
4730,Entry short,2025-09-30 03:46,Short,114017,1,114017,-158.94,-0.14,7.79,0.01,-125.71,-0.11,-341711.25,-3.42
4731,Exit long,2025-09-30 05:47,Close entry(s) order Long,114134,1,114286.5,-221.03,-0.19,87.21,0.08,-221.79,-0.19,-341932.28,-3.42
4731,Entry long,2025-09-30 04:34,Long,114286.5,1,114286.5,-221.03,-0.19,87.21,0.08,-221.79,-0.19,-341932.28,-3.42
4732,Exit long,2025-09-30 06:33,Close entry(s) order Long,114336,1,114470,-202.64,-0.18,290.16,0.25,-196.84,-0.17,-342134.94,-3.42
4732,Entry long,2025-09-30 06:20,Long,114470,1,114470,-202.64,-0.18,290.16,0.25,-196.84,-0.17,-342134.94,-3.42
4733,Exit short,2025-09-30 12:06,Close entry(s) order Short,114019,1,114239.5,152.02,0.13,416.73,0.36,-93.27,-0.08,-341982.9,-3.42
4733,Entry short,2025-09-30 09:50,Short,114239.5,1,114239.5,152.02,0.13,416.73,0.36,-93.27,-0.08,-341982.9,-3.42
4734,Exit short,2025-09-30 16:24,Close entry(s) order Short,112989.5,1,113777.5,719.97,0.63,1117.87,0.98,-50.13,-0.04,-341262.94,-3.41
4734,Entry short,2025-09-30 13:05,Short,113777.5,1,113777.5,719.97,0.63,1117.87,0.98,-50.13,-0.04,-341262.94,-3.41
4735,Exit long,2025-09-30 18:29,Close entry(s) order Long,112945.5,1,113066.5,-188.8,-0.17,111.08,0.10,-159.42,-0.14,-341451.75,-3.41
4735,Entry long,2025-09-30 17:19,Long,113066.5,1,113066.5,-188.8,-0.17,111.08,0.10,-159.42,-0.14,-341451.75,-3.41
4736,Exit long,2025-09-30 19:25,Close entry(s) order Long,113181.5,1,113253.5,-139.93,-0.12,348.52,0.31,-217.48,-0.19,-341591.66,-3.42
4736,Entry long,2025-09-30 18:52,Long,113253.5,1,113253.5,-139.93,-0.12,348.52,0.31,-217.48,-0.19,-341591.66,-3.42
4737,Exit short,2025-09-30 22:36,Close entry(s) order Short,113070,1,112811.5,-326.26,-0.29,23.66,0.02,-293.34,-0.26,-341917.94,-3.42
4737,Entry short,2025-09-30 22:12,Short,112811.5,1,112811.5,-326.26,-0.29,23.66,0.02,-293.34,-0.26,-341917.94,-3.42
4738,Exit long,2025-10-01 02:45,Close entry(s) order Long,114334.5,1,113263,1003.22,0.89,1434.52,1.27,-182.98,-0.16,-340914.72,-3.41
4738,Entry long,2025-09-30 22:51,Long,113263,1,113263,1003.22,0.89,1434.52,1.27,-182.98,-0.16,-340914.72,-3.41
4739,Exit short,2025-10-01 05:23,Close entry(s) order Short,113953.5,1,114015.5,-6.39,-0.01,260.3,0.23,-41.7,-0.04,-340921.1,-3.41
4739,Entry short,2025-10-01 03:52,Short,114015.5,1,114015.5,-6.39,-0.01,260.3,0.23,-41.7,-0.04,-340921.1,-3.41
4740,Exit long,2025-10-01 05:55,Close entry(s) order Long,113943,1,114128,-253.42,-0.22,95.76,0.08,-249.24,-0.22,-341174.53,-3.41
4740,Entry long,2025-10-01 05:32,Long,114128,1,114128,-253.42,-0.22,95.76,0.08,-249.24,-0.22,-341174.53,-3.41
4741,Exit long,2025-10-01 08:14,Close entry(s) order Long,114307.5,1,114260,-21.07,-0.02,215.22,0.19,-144.78,-0.13,-341195.6,-3.41
4741,Entry long,2025-10-01 06:37,Long,114260,1,114260,-21.07,-0.02,215.22,0.19,-144.78,-0.13,-341195.6,-3.41
4742,Exit short,2025-10-01 09:32,Close entry(s) order Short,114288.5,1,114096,-261.02,-0.23,12.27,0.01,-232.73,-0.20,-341456.62,-3.41
4742,Entry short,2025-10-01 09:20,Short,114096,1,114096,-261.02,-0.23,12.27,0.01,-232.73,-0.20,-341456.62,-3.41
4743,Exit long,2025-10-01 10:24,Close entry(s) order Long,114337.5,1,114560.5,-291.67,-0.25,85.63,0.07,-312.37,-0.27,-341748.28,-3.42
4743,Entry long,2025-10-01 10:00,Long,114560.5,1,114560.5,-291.67,-0.25,85.63,0.07,-312.37,-0.27,-341748.28,-3.42
4744,Exit long,2025-10-01 11:39,Close entry(s) order Long,114456.5,1,114702,-314.25,-0.27,0,0.00,-300.91,-0.26,-342062.53,-3.42
4744,Entry long,2025-10-01 10:43,Long,114702,1,114702,-314.25,-0.27,0,0.00,-300.91,-0.26,-342062.53,-3.42
4745,Exit short,2025-10-01 12:46,Close entry(s) order Short,114432,1,114203.5,-297.09,-0.26,0,0.00,-262.76,-0.23,-342359.62,-3.42
4745,Entry short,2025-10-01 12:25,Short,114203.5,1,114203.5,-297.09,-0.26,0,0.00,-262.76,-0.23,-342359.62,-3.42
4746,Exit long,2025-10-01 15:59,Close entry(s) order Long,116248.5,1,114581.5,1597.75,1.39,1986.63,1.73,-35.37,-0.03,-340761.88,-3.41
4746,Entry long,2025-10-01 13:49,Long,114581.5,1,114581.5,1597.75,1.39,1986.63,1.73,-35.37,-0.03,-340761.88,-3.41
4747,Exit long,2025-10-01 18:04,Close entry(s) order Long,116521,1,116597,-145.94,-0.13,230.02,0.20,-120.48,-0.10,-340907.8,-3.41
4747,Entry long,2025-10-01 17:21,Long,116597,1,116597,-145.94,-0.13,230.02,0.20,-120.48,-0.10,-340907.8,-3.41
4748,Exit long,2025-10-01 21:20,Close entry(s) order Long,117266.5,1,117007.5,188.72,0.16,609.9,0.52,-202.1,-0.17,-340719.1,-3.41
4748,Entry long,2025-10-01 19:33,Long,117007.5,1,117007.5,188.72,0.16,609.9,0.52,-202.1,-0.17,-340719.1,-3.41
4749,Exit long,2025-10-01 22:25,Close entry(s) order Long,117653,1,117711,-128.61,-0.11,454.69,0.39,-135.31,-0.11,-340847.7,-3.41
4749,Entry long,2025-10-01 21:40,Long,117711,1,117711,-128.61,-0.11,454.69,0.39,-135.31,-0.11,-340847.7,-3.41
4750,Exit short,2025-10-02 00:17,Close entry(s) order Short,117139.5,1,117250,40.18,0.03,515.83,0.44,-321.67,-0.27,-340807.5,-3.41
4750,Entry short,2025-10-01 22:49,Short,117250,1,117250,40.18,0.03,515.83,0.44,-321.67,-0.27,-340807.5,-3.41
4751,Exit long,2025-10-02 01:39,Close entry(s) order Long,117206,1,117406,-270.38,-0.23,143.78,0.12,-238.72,-0.20,-341077.9,-3.41
4751,Entry long,2025-10-02 00:48,Long,117406,1,117406,-270.38,-0.23,143.78,0.12,-238.72,-0.20,-341077.9,-3.41
4752,Exit long,2025-10-02 04:09,Close entry(s) order Long,117638,1,117692.5,-125.1,-0.11,326.19,0.28,-89.81,-0.08,-341203,-3.41
4752,Entry long,2025-10-02 03:32,Long,117692.5,1,117692.5,-125.1,-0.11,326.19,0.28,-89.81,-0.08,-341203,-3.41
4753,Exit long,2025-10-02 06:13,Close entry(s) order Long,118551,1,118135.5,344.49,0.29,1283.06,1.09,-138.94,-0.12,-340858.5,-3.41
4753,Entry long,2025-10-02 04:47,Long,118135.5,1,118135.5,344.49,0.29,1283.06,1.09,-138.94,-0.12,-340858.5,-3.41
4754,Exit long,2025-10-02 09:20,Close entry(s) order Long,118748.5,1,118912,-234.8,-0.20,91.83,0.08,-207.17,-0.17,-341093.3,-3.41
4754,Entry long,2025-10-02 08:40,Long,118912,1,118912,-234.8,-0.20,91.83,0.08,-207.17,-0.17,-341093.3,-3.41
4755,Exit short,2025-10-02 11:39,Close entry(s) order Short,118492,1,118583.5,20.38,0.02,310.42,0.26,-106.08,-0.09,-341072.94,-3.41
4755,Entry short,2025-10-02 09:55,Short,118583.5,1,118583.5,20.38,0.02,310.42,0.26,-106.08,-0.09,-341072.94,-3.41
4756,Exit short,2025-10-02 13:54,Close entry(s) order Short,118493,1,118322.5,-241.54,-0.20,0,0.00,-206,-0.17,-341314.47,-3.41
4756,Entry short,2025-10-02 13:45,Short,118322.5,1,118322.5,-241.54,-0.20,0,0.00,-206,-0.17,-341314.47,-3.41
4757,Exit long,2025-10-02 15:35,Close entry(s) order Long,118669,1,118681.5,-83.71,-0.07,180.9,0.15,-150.1,-0.13,-341398.2,-3.41
4757,Entry long,2025-10-02 15:06,Long,118681.5,1,118681.5,-83.71,-0.07,180.9,0.15,-150.1,-0.13,-341398.2,-3.41
4758,Exit short,2025-10-02 17:13,Close entry(s) order Short,118688,1,118542,-217.17,-0.18,13.44,0.01,-205.56,-0.17,-341615.34,-3.42
4758,Entry short,2025-10-02 16:28,Short,118542,1,118542,-217.17,-0.18,13.44,0.01,-205.56,-0.17,-341615.34,-3.42
4759,Exit long,2025-10-02 18:49,Close entry(s) order Long,118954,1,118755,127.69,0.11,582.87,0.49,-124.13,-0.10,-341487.66,-3.41
4759,Entry long,2025-10-02 17:16,Long,118755,1,118755,127.69,0.11,582.87,0.49,-124.13,-0.10,-341487.66,-3.41
4760,Exit long,2025-10-02 19:42,Close entry(s) order Long,119286.5,1,119516,-301.14,-0.25,193.15,0.16,-274.35,-0.23,-341788.78,-3.42
4760,Entry long,2025-10-02 19:15,Long,119516,1,119516,-301.14,-0.25,193.15,0.16,-274.35,-0.23,-341788.78,-3.42
4761,Exit short,2025-10-02 20:44,Close entry(s) order Short,119184.5,1,118638.5,-617.35,-0.52,131.41,0.11,-589.09,-0.50,-342406.16,-3.42
4761,Entry short,2025-10-02 20:21,Short,118638.5,1,118638.5,-617.35,-0.52,131.41,0.11,-589.09,-0.50,-342406.16,-3.42
4762,Exit long,2025-10-02 22:27,Close entry(s) order Long,119581,1,119855.5,-346.33,-0.29,408.54,0.34,-483.46,-0.40,-342752.47,-3.43
4762,Entry long,2025-10-02 21:23,Long,119855.5,1,119855.5,-346.33,-0.29,408.54,0.34,-483.46,-0.40,-342752.47,-3.43
4763,Exit short,2025-10-02 23:26,Close entry(s) order Short,119775,1,119364.5,-482.24,-0.40,0.19,0.00,-465.81,-0.39,-343234.72,-3.43
4763,Entry short,2025-10-02 22:52,Short,119364.5,1,119364.5,-482.24,-0.40,0.19,0.00,-465.81,-0.39,-343234.72,-3.43
4764,Exit long,2025-10-03 01:56,Close entry(s) order Long,120495,1,120091,331.82,0.28,883.97,0.74,-195.53,-0.16,-342902.88,-3.43
4764,Entry long,2025-10-02 23:35,Long,120091,1,120091,331.82,0.28,883.97,0.74,-195.53,-0.16,-342902.88,-3.43
4765,Exit short,2025-10-03 04:31,Close entry(s) order Short,120299,1,120255,-116.17,-0.10,188.92,0.16,-166.08,-0.14,-343019.06,-3.43
4765,Entry short,2025-10-03 03:04,Short,120255,1,120255,-116.17,-0.10,188.92,0.16,-166.08,-0.14,-343019.06,-3.43
4766,Exit long,2025-10-03 05:12,Close entry(s) order Long,120331,1,120444.5,-185.73,-0.15,158.37,0.13,-163.13,-0.14,-343204.78,-3.43
4766,Entry long,2025-10-03 04:45,Long,120444.5,1,120444.5,-185.73,-0.15,158.37,0.13,-163.13,-0.14,-343204.78,-3.43
4767,Exit short,2025-10-03 07:41,Close entry(s) order Short,120072,1,120006,-138.02,-0.11,189,0.16,-172.5,-0.14,-343342.8,-3.43
4767,Entry short,2025-10-03 06:54,Short,120006,1,120006,-138.02,-0.11,189,0.16,-172.5,-0.14,-343342.8,-3.43
4768,Exit long,2025-10-03 09:33,Close entry(s) order Long,120163,1,120260,-169.13,-0.14,162.92,0.14,-164.08,-0.14,-343511.94,-3.44
4768,Entry long,2025-10-03 08:33,Long,120260,1,120260,-169.13,-0.14,162.92,0.14,-164.08,-0.14,-343511.94,-3.44
4769,Exit short,2025-10-03 11:42,Close entry(s) order Short,119934,1,120035,29.01,0.02,287.49,0.24,-144.01,-0.12,-343482.94,-3.43
4769,Entry short,2025-10-03 10:06,Short,120035,1,120035,29.01,0.02,287.49,0.24,-144.01,-0.12,-343482.94,-3.43
4770,Exit short,2025-10-03 14:00,Close entry(s) order Short,119635,1,119671.5,-35.29,-0.03,406.6,0.34,-100.4,-0.08,-343518.22,-3.44
4770,Entry short,2025-10-03 13:07,Short,119671.5,1,119671.5,-35.29,-0.03,406.6,0.34,-100.4,-0.08,-343518.22,-3.44
4771,Exit long,2025-10-03 16:41,Close entry(s) order Long,120312.5,1,119908.5,331.93,0.28,552.53,0.46,-42.47,-0.04,-343186.28,-3.43
4771,Entry long,2025-10-03 14:23,Long,119908.5,1,119908.5,331.93,0.28,552.53,0.46,-42.47,-0.04,-343186.28,-3.43
4772,Exit short,2025-10-03 18:15,Close entry(s) order Short,120265,1,120090,-247.11,-0.21,0,0.00,-213.53,-0.18,-343433.4,-3.43
4772,Entry short,2025-10-03 18:05,Short,120090,1,120090,-247.11,-0.21,0,0.00,-213.53,-0.18,-343433.4,-3.43
4773,Exit long,2025-10-03 19:03,Close entry(s) order Long,120353,1,120487.5,-206.75,-0.17,172.85,0.14,-178.15,-0.15,-343640.16,-3.44
4773,Entry long,2025-10-03 18:56,Long,120487.5,1,120487.5,-206.75,-0.17,172.85,0.14,-178.15,-0.15,-343640.16,-3.44
4774,Exit short,2025-10-03 19:56,Close entry(s) order Short,120324.5,1,119994.5,-402.1,-0.33,127,0.11,-367,-0.31,-344042.25,-3.44
4774,Entry short,2025-10-03 19:46,Short,119994.5,1,119994.5,-402.1,-0.33,127,0.11,-367,-0.31,-344042.25,-3.44
4775,Exit long,2025-10-03 22:31,Close entry(s) order Long,121875,1,120889.5,912.67,0.75,2976.23,2.46,-335.77,-0.28,-343129.56,-3.43
4775,Entry long,2025-10-03 20:18,Long,120889.5,1,120889.5,912.67,0.75,2976.23,2.46,-335.77,-0.28,-343129.56,-3.43
