Trade #,Type,Date/Time,Signal,Price INR,Position size (qty),Position size (value),Net P&L INR,Net P&L %,Run-up INR,Run-up %,Drawdown INR,Drawdown %,Cumulative P&L INR,Cumulative P&L %
1297,Entry long,2024-06-10 11:30,Long,54635.55,1,54635.55,-5260.36,-0.28,423.83,0.02,-5036.17,-0.26,-1420529.9,-14.21
1298,Exit long,2024-06-10 14:25,Close entry(s) order Long,54604.45,1,54606.85,-1230.72,-0.06,4478.88,0.23,-657.37,-0.03,-1421760.6,-14.22
1298,Entry long,2024-06-10 13:39,Long,54606.85,1,54606.85,-1230.72,-0.06,4478.88,0.23,-657.37,-0.03,-1421760.6,-14.22
1299,Exit short,2024-06-11 09:51,Close entry(s) order Short,54461.05,1,54461.6,-1124.44,-0.06,9807.4,0.51,-2628.1,-0.14,-1422885,-14.23
1299,Entry short,2024-06-10 14:30,Short,54461.6,1,54461.6,-1124.44,-0.06,9807.4,0.51,-2628.1,-0.14,-1422885,-14.23
1300,Exit long,2024-06-11 11:30,Close entry(s) order Long,54450.1,1,54552.5,-4728.53,-0.25,1546.45,0.08,-4156.8,-0.22,-1427613.5,-14.28
1300,Entry long,2024-06-11 10:11,Long,54552.5,1,54552.5,-4728.53,-0.25,1546.45,0.08,-4156.8,-0.22,-1427613.5,-14.28
1301,Exit short,2024-06-11 12:54,Close entry(s) order Short,54498.95,1,54438.05,-3275.34,-0.17,443.4,0.02,-2872.85,-0.15,-1430888.9,-14.31
1301,Entry short,2024-06-11 11:59,Short,54438.05,1,54438.05,-3275.34,-0.17,443.4,0.02,-2872.85,-0.15,-1430888.9,-14.31
1302,Exit long,2024-06-11 14:04,Close entry(s) order Long,54505.15,1,54571.95,-3483.31,-0.18,2965.49,0.16,-3334.51,-0.17,-1434372.1,-14.34
1302,Entry long,2024-06-11 13:21,Long,54571.95,1,54571.95,-3483.31,-0.18,2965.49,0.16,-3334.51,-0.17,-1434372.1,-14.34
1303,Exit short,2024-06-12 09:39,Close entry(s) order Short,54437.15,1,54424.8,-1575.3,-0.08,3446.54,0.18,-4505.46,-0.24,-1435947.5,-14.36
1303,Entry short,2024-06-11 14:21,Short,54424.8,1,54424.8,-1575.3,-0.08,3446.54,0.18,-4505.46,-0.24,-1435947.5,-14.36
1304,Exit long,2024-06-12 11:29,Close entry(s) order Long,54672.05,1,54571.05,2387.95,0.12,10345.25,0.54,-1491.75,-0.08,-1433559.5,-14.34
1304,Entry long,2024-06-12 09:51,Long,54571.05,1,54571.05,2387.95,0.12,10345.25,0.54,-1491.75,-0.08,-1433559.5,-14.34
1305,Exit short,2024-06-12 14:20,Close entry(s) order Short,54575.35,1,54604.15,-138.38,-0.01,3663.41,0.19,-1934.84,-0.10,-1433697.9,-14.34
1305,Entry short,2024-06-12 12:38,Short,54604.15,1,54604.15,-138.38,-0.01,3663.41,0.19,-1934.84,-0.10,-1433697.9,-14.34
1306,Exit short,2024-06-13 09:16,Long,54712.35,1,54457.8,-10055.54,-0.53,0,0.00,-10758.56,-0.56,-1443753.5,-14.44
1306,Entry short,2024-06-12 15:28,Short,54457.8,1,54457.8,-10055.54,-0.53,0,0.00,-10758.56,-0.56,-1443753.5,-14.44
1307,Exit long,2024-06-13 09:42,Close entry(s) order Long,54596.3,1,54712.35,-5209.49,-0.27,675.02,0.04,-5131.48,-0.27,-1448963,-14.49
1307,Entry long,2024-06-13 09:16,Long,54712.35,1,54712.35,-5209.49,-0.27,675.02,0.04,-5131.48,-0.27,-1448963,-14.49
1308,Exit long,2024-06-13 12:14,Close entry(s) order Long,54576.05,1,54673.05,-4542.12,-0.24,0,0.00,-3969.07,-0.21,-1453505.1,-14.54
1308,Entry long,2024-06-13 11:55,Long,54673.05,1,54673.05,-4542.12,-0.24,0,0.00,-3969.07,-0.21,-1453505.1,-14.54
1309,Exit short,2024-06-13 13:55,Close entry(s) order Short,54581.75,1,54537.05,-2710.25,-0.14,27.61,0.00,-2137.14,-0.11,-1456215.2,-14.56
1309,Entry short,2024-06-13 13:49,Short,54537.05,1,54537.05,-2710.25,-0.14,27.61,0.00,-2137.14,-0.11,-1456215.2,-14.56
1310,Exit short,2024-06-13 15:22,Close entry(s) order Short,54530.45,1,54501.6,-2154.59,-0.11,1462.98,0.08,-2208.52,-0.12,-1458369.9,-14.58
1310,Entry short,2024-06-13 14:17,Short,54501.6,1,54501.6,-2154.59,-0.11,1462.98,0.08,-2208.52,-0.12,-1458369.9,-14.58
1311,Exit short,2024-06-14 09:59,Close entry(s) order Short,54484.7,1,54400.1,-4104.29,-0.22,1425.55,0.07,-3822.7,-0.20,-1462474.1,-14.62
1311,Entry short,2024-06-14 09:25,Short,54400.1,1,54400.1,-4104.29,-0.22,1425.55,0.07,-3822.7,-0.20,-1462474.1,-14.62
1312,Exit long,2024-06-14 11:40,Close entry(s) order Long,54655.9,1,54630.75,-267.26,-0.01,4231.88,0.22,-2141.62,-0.11,-1462741.5,-14.63
1312,Entry long,2024-06-14 10:01,Long,54630.75,1,54630.75,-267.26,-0.01,4231.88,0.22,-2141.62,-0.11,-1462741.5,-14.63
1313,Exit short,2024-06-14 12:51,Close entry(s) order Short,54656.85,1,54623.05,-2330.44,-0.12,1055.71,0.06,-1817.79,-0.10,-1465071.9,-14.65
1313,Entry short,2024-06-14 12:09,Short,54623.05,1,54623.05,-2330.44,-0.12,1055.71,0.06,-1817.79,-0.10,-1465071.9,-14.65
1314,Exit long,2024-06-14 15:08,Close entry(s) order Long,54623.05,1,54686.65,-3373.75,-0.18,0,0.00,-2800.21,-0.15,-1468445.6,-14.68
1314,Entry long,2024-06-14 15:01,Long,54686.65,1,54686.65,-3373.75,-0.18,0,0.00,-2800.21,-0.15,-1468445.6,-14.68
1315,Exit long,2024-06-18 09:23,Close entry(s) order Long,54634.05,1,54771.9,-5973.51,-0.31,0,0.00,-5595.85,-0.29,-1474419.1,-14.74
1315,Entry long,2024-06-18 09:16,Long,54771.9,1,54771.9,-5973.51,-0.31,0,0.00,-5595.85,-0.29,-1474419.1,-14.74
1316,Exit long,2024-06-18 10:25,Close entry(s) order Long,54735.6,1,54804.4,-3558.17,-0.19,3017.3,0.16,-3212.7,-0.17,-1477977.4,-14.78
1316,Entry long,2024-06-18 09:48,Long,54804.4,1,54804.4,-3558.17,-0.19,3017.3,0.16,-3212.7,-0.17,-1477977.4,-14.78
1317,Exit long,2024-06-18 12:55,Close entry(s) order Long,54923.85,1,54931.2,-1410.73,-0.07,985.97,0.05,-1835.03,-0.10,-1479388,-14.79
1317,Entry long,2024-06-18 11:18,Long,54931.2,1,54931.2,-1410.73,-0.07,985.97,0.05,-1835.03,-0.10,-1479388,-14.79
1318,Exit long,2024-06-18 14:39,Close entry(s) order Long,54960.3,1,54988.05,-2125.71,-0.11,1312.63,0.07,-1585.37,-0.08,-1481513.8,-14.82
1318,Entry long,2024-06-18 13:44,Long,54988.05,1,54988.05,-2125.71,-0.11,1312.63,0.07,-1585.37,-0.08,-1481513.8,-14.82
1319,Exit long,2024-06-19 10:28,Close entry(s) order Long,55364.15,1,55093.05,8328.7,0.43,23370.27,1.21,-578.48,-0.03,-1473185,-14.73
1319,Entry long,2024-06-19 09:16,Long,55093.05,1,55093.05,8328.7,0.43,23370.27,1.21,-578.48,-0.03,-1473185,-14.73
1320,Exit long,2024-06-19 13:10,Close entry(s) order Long,55605.05,1,55731.4,-5591.28,-0.29,0,0.00,-5306.68,-0.27,-1478776.4,-14.79
1320,Entry long,2024-06-19 12:17,Long,55731.4,1,55731.4,-5591.28,-0.29,0,0.00,-5306.68,-0.27,-1478776.4,-14.79
1321,Exit long,2024-06-19 15:01,Close entry(s) order Long,55926.05,1,55770.45,4273.19,0.22,24199.66,1.24,-3292.84,-0.17,-1474503.1,-14.75
1321,Entry long,2024-06-19 13:44,Long,55770.45,1,55770.45,4273.19,0.22,24199.66,1.24,-3292.84,-0.17,-1474503.1,-14.75
1322,Exit short,2024-06-20 10:59,Close entry(s) order Short,56045.2,1,55827.45,-8795.91,-0.45,0,0.00,-9015.94,-0.46,-1483299.1,-14.83
1322,Entry short,2024-06-20 10:17,Short,55827.45,1,55827.45,-8795.91,-0.45,0,0.00,-9015.94,-0.46,-1483299.1,-14.83
1323,Exit long,2024-06-20 12:45,Close entry(s) order Long,56148.05,1,56235.05,-4225.02,-0.21,877.78,0.04,-4988.22,-0.25,-1487524.1,-14.88
1323,Entry long,2024-06-20 11:38,Long,56235.05,1,56235.05,-4225.02,-0.21,877.78,0.04,-4988.22,-0.25,-1487524.1,-14.88
1324,Exit long,2024-06-20 13:59,Close entry(s) order Long,56233.25,1,56317.05,-4114.78,-0.21,2068.67,0.10,-4357.33,-0.22,-1491638.9,-14.92
1324,Entry long,2024-06-20 13:21,Long,56317.05,1,56317.05,-4114.78,-0.21,2068.67,0.10,-4357.33,-0.22,-1491638.9,-14.92
1325,Exit short,2024-06-21 10:01,Close entry(s) order Short,56250.65,1,56166.95,-4109.88,-0.21,2952.25,0.15,-4000.5,-0.20,-1495748.8,-14.96
1325,Entry short,2024-06-21 09:44,Short,56166.95,1,56166.95,-4109.88,-0.21,2952.25,0.15,-4000.5,-0.20,-1495748.8,-14.96
1326,Exit short,2024-06-21 11:49,Close entry(s) order Short,56115.95,1,56047.7,-3566.47,-0.18,59,0.00,-4337,-0.22,-1499315.2,-14.99
1326,Entry short,2024-06-21 10:49,Short,56047.7,1,56047.7,-3566.47,-0.18,59,0.00,-4337,-0.22,-1499315.2,-14.99
1327,Exit long,2024-06-21 12:36,Close entry(s) order Long,56118.15,1,56205.4,-4233.15,-0.22,0,0.00,-4137.41,-0.21,-1503548.4,-15.04
1327,Entry long,2024-06-21 12:24,Long,56205.4,1,56205.4,-4233.15,-0.22,0,0.00,-4137.41,-0.21,-1503548.4,-15.04
1328,Exit short,2024-06-21 13:52,Close entry(s) order Short,56061.15,1,56017.6,-2701.08,-0.14,4698.57,0.24,-2115.93,-0.11,-1506249.5,-15.06
1328,Entry short,2024-06-21 13:03,Short,56017.6,1,56017.6,-2701.08,-0.14,4698.57,0.24,-2115.93,-0.11,-1506249.5,-15.06
1329,Exit long,2024-06-21 14:25,Close entry(s) order Long,56066.1,1,56233.05,-7022.39,-0.36,3221.05,0.16,-6470.45,-0.33,-1513271.9,-15.13
1329,Entry long,2024-06-21 13:56,Long,56233.05,1,56233.05,-7022.39,-0.36,3221.05,0.16,-6470.45,-0.33,-1513271.9,-15.13
1330,Exit short,2024-06-24 10:32,Close entry(s) order Short,56016.05,1,55847.1,-7087.81,-0.36,3055.36,0.16,-6567.89,-0.34,-1520359.6,-15.20
1330,Entry short,2024-06-24 09:31,Short,55847.1,1,55847.1,-7087.81,-0.36,3055.36,0.16,-6567.89,-0.34,-1520359.6,-15.20
1331,Exit long,2024-06-24 12:43,Close entry(s) order Long,56259.9,1,56193.05,1158.99,0.06,5674.97,0.29,-2277.03,-0.12,-1519200.6,-15.19
1331,Entry long,2024-06-24 11:04,Long,56193.05,1,56193.05,1158.99,0.06,5674.97,0.29,-2277.03,-0.12,-1519200.6,-15.19
1332,Exit long,2024-06-24 13:32,Close entry(s) order Long,56318.65,1,56428.15,-5016.34,-0.25,445.25,0.02,-4446,-0.23,-1524217,-15.24
1332,Entry long,2024-06-24 13:27,Long,56428.15,1,56428.15,-5016.34,-0.25,445.25,0.02,-4446,-0.23,-1524217,-15.24
1333,Exit short,2024-06-24 14:28,Close entry(s) order Short,56340.7,1,56212.2,-5679.31,-0.29,0,0.00,-5134.98,-0.26,-1529896.2,-15.30
1333,Entry short,2024-06-24 14:22,Short,56212.2,1,56212.2,-5679.31,-0.29,0,0.00,-5134.98,-0.26,-1529896.2,-15.30
1334,Exit long,2024-06-25 11:27,Close entry(s) order Long,56659.3,1,56440.6,6466.95,0.33,12443.12,0.63,-986.38,-0.05,-1523429.4,-15.23
1334,Entry long,2024-06-25 09:16,Long,56440.6,1,56440.6,6466.95,0.33,12443.12,0.63,-986.38,-0.05,-1523429.4,-15.23
1335,Exit long,2024-06-25 14:21,Close entry(s) order Long,57085.45,1,56938.55,3944.25,0.20,11519.15,0.58,-1023.1,-0.05,-1519485.1,-15.19
1335,Entry long,2024-06-25 12:31,Long,56938.55,1,56938.55,3944.25,0.20,11519.15,0.58,-1023.1,-0.05,-1519485.1,-15.19
1336,Exit long,2024-06-26 09:30,Close entry(s) order Long,57086.05,1,57311.3,-9084.92,-0.45,0,0.00,-16796.27,-0.84,-1528570,-15.29
1336,Entry long,2024-06-25 15:23,Long,57311.3,1,57311.3,-9084.92,-0.45,0,0.00,-16796.27,-0.84,-1528570,-15.29
1337,Exit long,2024-06-26 13:02,Close entry(s) order Long,57332.55,1,57309.1,-382.99,-0.02,8986.5,0.45,-3144.5,-0.16,-1528953,-15.29
1337,Entry long,2024-06-26 11:01,Long,57309.1,1,57309.1,-382.99,-0.02,8986.5,0.45,-3144.5,-0.16,-1528953,-15.29
1338,Exit short,2024-06-27 09:23,Close entry(s) order Short,57429.2,1,57458.05,-196.57,-0.01,6452.69,0.32,-2565.06,-0.13,-1529149.6,-15.29
1338,Entry short,2024-06-26 15:06,Short,57458.05,1,57458.05,-196.57,-0.01,6452.69,0.32,-2565.06,-0.13,-1529149.6,-15.29
1339,Exit long,2024-06-27 10:34,Close entry(s) order Long,57508.65,1,57586.4,-3929.75,-0.19,7132.09,0.35,-3437.91,-0.17,-1533079.4,-15.33
1339,Entry long,2024-06-27 09:57,Long,57586.4,1,57586.4,-3929.75,-0.19,7132.09,0.35,-3437.91,-0.17,-1533079.4,-15.33
1340,Exit short,2024-06-27 13:18,Close entry(s) order Short,57584.9,1,57474.65,-5066.88,-0.25,0,0.00,-4504.23,-0.22,-1538146.2,-15.38
1340,Entry short,2024-06-27 13:00,Short,57474.65,1,57474.65,-5066.88,-0.25,0,0.00,-4504.23,-0.22,-1538146.2,-15.38
1341,Exit short,2024-06-27 13:57,Close entry(s) order Short,57531.6,1,57433.8,-4630.14,-0.23,0,0.00,-4440.8,-0.22,-1542776.4,-15.43
1341,Entry short,2024-06-27 13:50,Short,57433.8,1,57433.8,-4630.14,-0.23,0,0.00,-4440.8,-0.22,-1542776.4,-15.43
1342,Exit short,2024-06-27 14:44,Close entry(s) order Short,57511.2,1,57400.9,-5067.08,-0.25,0,0.00,-4646.96,-0.23,-1547843.4,-15.48
1342,Entry short,2024-06-27 14:33,Short,57400.9,1,57400.9,-5067.08,-0.25,0,0.00,-4646.96,-0.23,-1547843.4,-15.48
1343,Exit long,2024-06-28 10:05,Close entry(s) order Long,57547.9,1,57620.1,-3736.26,-0.19,0,0.00,-4252.01,-0.21,-1551579.6,-15.52
1343,Entry long,2024-06-28 09:41,Long,57620.1,1,57620.1,-3736.26,-0.19,0,0.00,-4252.01,-0.21,-1551579.6,-15.52
1344,Exit short,2024-06-28 11:37,Close entry(s) order Short,57492.05,1,57456.45,-2452.96,-0.12,3906.46,0.19,-2220.29,-0.11,-1554032.6,-15.54
1344,Entry short,2024-06-28 11:17,Short,57456.45,1,57456.45,-2452.96,-0.12,3906.46,0.19,-2220.29,-0.11,-1554032.6,-15.54
1345,Exit short,2024-06-28 13:43,Close entry(s) order Short,57329.2,1,57315.45,-1685.02,-0.08,5138.19,0.26,-2178.56,-0.11,-1555717.6,-15.56
1345,Entry short,2024-06-28 12:18,Short,57315.45,1,57315.45,-1685.02,-0.08,5138.19,0.26,-2178.56,-0.11,-1555717.6,-15.56
1346,Exit long,2024-06-28 14:30,Close entry(s) order Long,57312.25,1,57376.15,-3440.73,-0.17,2558.05,0.13,-3276.45,-0.16,-1559158.4,-15.59
1346,Entry long,2024-06-28 14:04,Long,57376.15,1,57376.15,-3440.73,-0.17,2558.05,0.13,-3276.45,-0.16,-1559158.4,-15.59
1347,Exit short,2024-07-01 09:39,Close entry(s) order Short,57206.4,1,57130,-3874.53,-0.19,7889.39,0.39,-3273.86,-0.16,-1563032.9,-15.63
1347,Entry short,2024-06-28 15:12,Short,57130,1,57130,-3874.53,-0.19,7889.39,0.39,-3273.86,-0.16,-1563032.9,-15.63
1348,Exit long,2024-07-01 13:03,Close entry(s) order Long,57306.45,1,57284.5,-434.95,-0.02,2896.76,0.14,-1931.49,-0.10,-1563467.9,-15.63
1348,Entry long,2024-07-01 11:22,Long,57284.5,1,57284.5,-434.95,-0.02,2896.76,0.14,-1931.49,-0.10,-1563467.9,-15.63
1349,Exit long,2024-07-01 14:07,Close entry(s) order Long,57328,1,57386.45,-3250.25,-0.16,0,0.00,-2982.56,-0.15,-1566718.1,-15.67
1349,Entry long,2024-07-01 14:03,Long,57386.45,1,57386.45,-3250.25,-0.16,0,0.00,-2982.56,-0.15,-1566718.1,-15.67
1350,Exit short,2024-07-01 15:07,Close entry(s) order Short,57315.05,1,57247.55,-3565.41,-0.18,0,0.00,-3191.1,-0.16,-1570283.5,-15.70
1350,Entry short,2024-07-01 14:42,Short,57247.55,1,57247.55,-3565.41,-0.18,0,0.00,-3191.1,-0.16,-1570283.5,-15.70
1351,Exit short,2024-07-02 11:01,Close entry(s) order Short,57131.15,1,57241.05,2645.59,0.13,10997.97,0.55,-2060.53,-0.10,-1567638,-15.68
1351,Entry short,2024-07-02 09:26,Short,57241.05,1,57241.05,2645.59,0.13,10997.97,0.55,-2060.53,-0.10,-1567638,-15.68
1352,Exit long,2024-07-02 11:38,Close entry(s) order Long,57116.45,1,57192.25,-3853.24,-0.19,412.73,0.02,-3426.77,-0.17,-1571491.1,-15.71
1352,Entry long,2024-07-02 11:17,Long,57192.25,1,57192.25,-3853.24,-0.19,412.73,0.02,-3426.77,-0.17,-1571491.1,-15.71
1353,Exit short,2024-07-02 13:19,Close entry(s) order Short,56926.45,1,56958.85,-61.8,0.00,5988.93,0.30,-2937.82,-0.15,-1571553,-15.72
1353,Entry short,2024-07-02 11:41,Short,56958.85,1,56958.85,-61.8,0.00,5988.93,0.30,-2937.82,-0.15,-1571553,-15.72
1354,Exit long,2024-07-02 14:52,Close entry(s) order Long,56974.8,1,57037.55,-3393.38,-0.17,0,0.00,-4662.39,-0.23,-1574946.4,-15.75
1354,Entry long,2024-07-02 13:41,Long,57037.55,1,57037.55,-3393.38,-0.17,0,0.00,-4662.39,-0.23,-1574946.4,-15.75
1355,Exit long,2024-07-03 11:13,Close entry(s) order Long,57682.25,1,57301.45,12120.67,0.60,18088.33,0.90,-3219.67,-0.16,-1562825.6,-15.63
1355,Entry long,2024-07-03 09:16,Long,57301.45,1,57301.45,12120.67,0.60,18088.33,0.90,-3219.67,-0.16,-1562825.6,-15.63
1356,Exit short,2024-07-03 12:14,Close entry(s) order Short,57678.6,1,57596.45,-4085.64,-0.20,61.99,0.00,-4629.76,-0.23,-1566911.4,-15.67
1356,Entry short,2024-07-03 11:27,Short,57596.45,1,57596.45,-4085.64,-0.20,61.99,0.00,-4629.76,-0.23,-1566911.4,-15.67
1357,Exit long,2024-07-03 14:01,Close entry(s) order Long,57715.1,1,57740,-2083.78,-0.10,779.73,0.04,-1780.52,-0.09,-1568995.1,-15.69
1357,Entry long,2024-07-03 13:45,Long,57740,1,57740,-2083.78,-0.10,779.73,0.04,-1780.52,-0.09,-1568995.1,-15.69
1358,Exit short,2024-07-04 09:16,Long,57816.45,1,57674.75,-6172.16,-0.31,166.17,0.01,-8053.58,-0.40,-1575167.2,-15.75
1358,Entry short,2024-07-03 15:13,Short,57674.75,1,57674.75,-6172.16,-0.31,166.17,0.01,-8053.58,-0.40,-1575167.2,-15.75
1359,Exit long,2024-07-04 09:17,Close entry(s) order Long,57738.85,1,57816.45,-3929.33,-0.19,0,0.00,-3407.07,-0.17,-1579096.6,-15.79
1359,Entry long,2024-07-04 09:16,Long,57816.45,1,57816.45,-3929.33,-0.19,0,0.00,-3407.07,-0.17,-1579096.6,-15.79
1360,Exit short,2024-07-04 12:08,Close entry(s) order Short,57556.45,1,57595,140.16,0.01,5609.5,0.28,-604.75,-0.03,-1578956.4,-15.79
1360,Entry short,2024-07-04 10:34,Short,57595,1,57595,140.16,0.01,5609.5,0.28,-604.75,-0.03,-1578956.4,-15.79
1361,Exit long,2024-07-04 13:32,Close entry(s) order Long,57570.1,1,57616.45,-2831.71,-0.14,793.28,0.04,-2794.22,-0.14,-1581788.1,-15.82
1361,Entry long,2024-07-04 12:27,Long,57616.45,1,57616.45,-2831.71,-0.14,793.28,0.04,-2794.22,-0.14,-1581788.1,-15.82
1362,Exit long,2024-07-05 09:16,Close entry(s) order Long,57403.15,1,57683.45,-11018.91,-0.55,5494.82,0.27,-14061.43,-0.70,-1592807,-15.93
1362,Entry long,2024-07-04 14:10,Long,57683.45,1,57683.45,-11018.91,-0.55,5494.82,0.27,-14061.43,-0.70,-1592807,-15.93
1363,Exit short,2024-07-05 10:55,Close entry(s) order Short,57248.8,1,57403.15,4198.4,0.21,17481.77,0.87,-602.73,-0.03,-1588608.6,-15.89
1363,Entry short,2024-07-05 09:16,Short,57403.15,1,57403.15,4198.4,0.21,17481.77,0.87,-602.73,-0.03,-1588608.6,-15.89
1364,Exit short,2024-07-05 13:32,Close entry(s) order Short,57231.45,1,57203.7,-2172.82,-0.11,1121.36,0.06,-1571.89,-0.08,-1590781.5,-15.91
1364,Entry short,2024-07-05 13:11,Short,57203.7,1,57203.7,-2172.82,-0.11,1121.36,0.06,-1571.89,-0.08,-1590781.5,-15.91
1365,Exit short,2024-07-05 14:40,Close entry(s) order Short,57191.65,1,57150.5,-2640.84,-0.13,906.67,0.05,-2407.83,-0.12,-1593422.2,-15.93
1365,Entry short,2024-07-05 14:25,Short,57150.5,1,57150.5,-2640.84,-0.13,906.67,0.05,-2407.83,-0.12,-1593422.2,-15.93
1366,Exit long,2024-07-08 09:16,Close entry(s) order Long,57047.4,1,57311.65,-10449.52,-0.52,1639.98,0.08,-9850.52,-0.49,-1603871.9,-16.04
1366,Entry long,2024-07-05 15:04,Long,57311.65,1,57311.65,-10449.52,-0.52,1639.98,0.08,-9850.52,-0.49,-1603871.9,-16.04
1367,Exit short,2024-07-08 09:23,Close entry(s) order Short,57261.3,1,57047.4,-8686.74,-0.43,0,0.00,-8085.5,-0.40,-1612558.6,-16.13
1367,Entry short,2024-07-08 09:16,Short,57047.4,1,57047.4,-8686.74,-0.43,0,0.00,-8085.5,-0.40,-1612558.6,-16.13
1368,Exit short,2024-07-08 12:42,Close entry(s) order Short,57065.3,1,57050.45,-1717.97,-0.09,3387.47,0.17,-3609.03,-0.18,-1614276.5,-16.14
1368,Entry short,2024-07-08 11:41,Short,57050.45,1,57050.45,-1717.97,-0.09,3387.47,0.17,-3609.03,-0.18,-1614276.5,-16.14
1369,Exit long,2024-07-08 14:45,Close entry(s) order Long,57079.8,1,57201.85,-5471.71,-0.27,0,0.00,-4872.37,-0.24,-1619748.2,-16.20
1369,Entry long,2024-07-08 13:55,Long,57201.85,1,57201.85,-5471.71,-0.27,0,0.00,-4872.37,-0.24,-1619748.2,-16.20
1370,Exit long,2024-07-09 09:48,Close entry(s) order Long,57173.25,1,57266.45,-4463.62,-0.22,47.95,0.00,-4516.05,-0.23,-1624211.9,-16.24
1370,Entry long,2024-07-09 09:16,Long,57266.45,1,57266.45,-4463.62,-0.22,47.95,0.00,-4516.05,-0.23,-1624211.9,-16.24
1371,Exit long,2024-07-09 12:09,Close entry(s) order Long,57261.5,1,57279.3,-1825.68,-0.09,1178.32,0.06,-1268.18,-0.06,-1626037.5,-16.26
1371,Entry long,2024-07-09 11:42,Long,57279.3,1,57279.3,-1825.68,-0.09,1178.32,0.06,-1268.18,-0.06,-1626037.5,-16.26
1372,Exit short,2024-07-09 13:11,Close entry(s) order Short,57255.1,1,57182.4,-3746.09,-0.19,0,0.00,-3157.17,-0.16,-1629783.6,-16.30
1372,Entry short,2024-07-09 12:45,Short,57182.4,1,57182.4,-3746.09,-0.19,0,0.00,-3157.17,-0.16,-1629783.6,-16.30
1373,Exit long,2024-07-09 14:29,Close entry(s) order Long,57233.45,1,57275.45,-2672.34,-0.13,0,0.00,-2279.64,-0.11,-1632456,-16.32
1373,Entry long,2024-07-09 14:13,Long,57275.45,1,57275.45,-2672.34,-0.13,0,0.00,-2279.64,-0.11,-1632456,-16.32
1374,Exit short,2024-07-10 09:57,Close entry(s) order Short,57091.4,1,57185.45,2091.84,0.10,9479.55,0.47,-864.7,-0.04,-1630364.1,-16.30
1374,Entry short,2024-07-09 15:29,Short,57185.45,1,57185.45,2091.84,0.10,9479.55,0.47,-864.7,-0.04,-1630364.1,-16.30
1375,Exit short,2024-07-10 12:06,Close entry(s) order Short,56879.35,1,56841.35,-2524.07,-0.13,1153.17,0.06,-2066.83,-0.10,-1632888.2,-16.33
1375,Entry short,2024-07-10 10:36,Short,56841.35,1,56841.35,-2524.07,-0.13,1153.17,0.06,-2066.83,-0.10,-1632888.2,-16.33
1376,Exit short,2024-07-10 14:20,Close entry(s) order Short,56861.25,1,56807.35,-3080.02,-0.15,0,0.00,-2482.98,-0.12,-1635968.2,-16.36
1376,Entry short,2024-07-10 14:07,Short,56807.35,1,56807.35,-3080.02,-0.15,0,0.00,-2482.98,-0.12,-1635968.2,-16.36
1377,Exit long,2024-07-10 14:54,Close entry(s) order Long,56866.2,1,56898.5,-2325.03,-0.12,1465.82,0.07,-2203.93,-0.11,-1638293.2,-16.38
1377,Entry long,2024-07-10 14:31,Long,56898.5,1,56898.5,-2325.03,-0.12,1465.82,0.07,-2203.93,-0.11,-1638293.2,-16.38
1378,Exit long,2024-07-11 09:21,Close entry(s) order Long,56911.2,1,57008.65,-4606.91,-0.23,1074.41,0.05,-4502.84,-0.23,-1642900.1,-16.43
1378,Entry long,2024-07-11 09:16,Long,57008.65,1,57008.65,-4606.91,-0.23,1074.41,0.05,-4502.84,-0.23,-1642900.1,-16.43
1379,Exit short,2024-07-11 11:58,Close entry(s) order Short,56631.7,1,56783.25,4113.39,0.21,11191.78,0.56,-1058.22,-0.05,-1638786.8,-16.39
1379,Entry short,2024-07-11 10:17,Short,56783.25,1,56783.25,4113.39,0.21,11191.78,0.56,-1058.22,-0.05,-1638786.8,-16.39
1380,Exit long,2024-07-12 09:19,Close entry(s) order Long,56905.2,1,56650,7739.67,0.39,14680.93,0.74,-2633.57,-0.13,-1631047.1,-16.31
1380,Entry long,2024-07-11 12:23,Long,56650,1,56650,7739.67,0.39,14680.93,0.74,-2633.57,-0.13,-1631047.1,-16.31
1381,Exit long,2024-07-12 09:53,Close entry(s) order Long,56986.15,1,57118.65,-5835.6,-0.29,1736.5,0.09,-5401.75,-0.27,-1636882.8,-16.37
1381,Entry long,2024-07-12 09:27,Long,57118.65,1,57118.65,-5835.6,-0.29,1736.5,0.09,-5401.75,-0.27,-1636882.8,-16.37
1382,Exit long,2024-07-12 11:36,Close entry(s) order Long,57153.45,1,57216.45,-3405.88,-0.17,6999.48,0.35,-2805.77,-0.14,-1640288.6,-16.40
1382,Entry long,2024-07-12 11:00,Long,57216.45,1,57216.45,-3405.88,-0.17,6999.48,0.35,-2805.77,-0.14,-1640288.6,-16.40
1383,Exit long,2024-07-12 13:30,Close entry(s) order Long,57197.9,1,57257.85,-3300.04,-0.16,329.79,0.02,-2757.21,-0.14,-1643588.6,-16.44
1383,Entry long,2024-07-12 13:18,Long,57257.85,1,57257.85,-3300.04,-0.16,329.79,0.02,-2757.21,-0.14,-1643588.6,-16.44
1384,Exit short,2024-07-15 09:29,Close entry(s) order Short,57075.9,1,57143.5,1166.7,0.06,9446.74,0.47,-1247.51,-0.06,-1642421.9,-16.42
1384,Entry short,2024-07-12 14:39,Short,57143.5,1,57143.5,1166.7,0.06,9446.74,0.47,-1247.51,-0.06,-1642421.9,-16.42
